state,year,race3,proportion
LA,1942,white,0.0112875206403773
MA,1942,white,0.0322735254717274
MD,1942,white,0.0122765557630818
ME,1942,white,0.00617202491981692
MI,1942,white,0.037769209375795
MN,1942,white,0.0211840300431912
MO,1942,white,0.027896778931269
MS,1942,white,0.00757080533178929
MT,1942,white,0.00392120933535634
NC,1942,white,0.0177539220065835
ND,1942,white,0.00431336421721393
NE,1942,white,0.00977500920964076
NH,1942,white,0.00376246878780872
NJ,1942,white,0.0309003958138534
NM,1942,white,0.00333421244141545
NV,1942,white,0.000801812805359503
NY,1942,white,0.100075145049526
OH,1942,white,0.0511828325201938
OK,1942,white,0.0149467028638039
OR,1942,white,0.00892833497911309
PA,1942,white,0.070427957814457
RI,1942,white,0.00540362014539756
SC,1942,white,0.00746182983955166
SD,1942,white,0.00444491905725643
TN,1942,white,0.0173007145370864
TX,1942,white,0.0385528170132404
UT,1942,white,0.0036768653568196
VA,1942,white,0.0153531645800357
VT,1942,white,0.00259176177087765
WA,1942,white,0.0140092674623037
WI,1942,white,0.0236400663510381
WV,1942,white,0.0120498195736674
WY,1942,white,0.00188333600677982
AK,1943,white,0.00161640743616664
AL,1943,white,0.0126065569876231
AR,1943,white,0.0098064716596358
AZ,1943,white,0.0032286355039819
CA,1943,white,0.0587143699497813
CO,1943,white,0.00841385844954364
CT,1943,white,0.0126556046071336
DC,1943,white,0.00437143338979701
DE,1943,white,0.00185491031311892
FL,1943,white,0.0125861129451084
GA,1943,white,0.014693551560291
HI,1943,white,0.0021166375441073
IA,1943,white,0.0193195658991585
ID,1943,white,0.00353330221888949
IL,1943,white,0.0594075718111716
IN,1943,white,0.0259980013680904
KS,1943,white,0.013439579980099
KY,1943,white,0.0178050426772052
LA,1943,white,0.0112687914003978
MA,1943,white,0.0320818338368875
MD,1943,white,0.0123246031715779
ME,1943,white,0.00611166968449345
MI,1943,white,0.0376827889132735
MN,1943,white,0.02097091619799
MO,1943,white,0.0276727770237981
MS,1943,white,0.00747679100509263
MT,1943,white,0.00391655280622467
NC,1943,white,0.0176136127424878
ND,1943,white,0.00420146257842247
NE,1943,white,0.00966782357659778
NH,1943,white,0.0037397441204845
NJ,1943,white,0.0306995164704983
NM,1943,white,0.00337238048143513
NV,1943,white,0.000846749921683959
NY,1943,white,0.0995087539637093
OH,1943,white,0.050842084716342
OK,1943,white,0.0148076601131185
OR,1943,white,0.00917084662732125
PA,1943,white,0.0693886583513917
RI,1943,white,0.00542737130712437
SC,1943,white,0.00746100223981462
SD,1943,white,0.00439616594774482
TN,1943,white,0.0171118358184473
TX,1943,white,0.0390127587996175
UT,1943,white,0.00370083729469739
VA,1943,white,0.0155270155683638
VT,1943,white,0.00256065752864203
WA,1943,white,0.0144637190162449
WI,1943,white,0.0233828406647515
WV,1943,white,0.0118375641845333
WY,1943,white,0.00188809309915057
AK,1944,white,0.00176720377646562
AL,1944,white,0.012456108451279
AR,1944,white,0.00963268438283293
AZ,1944,white,0.00338835581161664
CA,1944,white,0.061221231492657
CO,1944,white,0.00853979656772582
CT,1944,white,0.0126391883040084
DC,1944,white,0.00444063612940839
DE,1944,white,0.00185957227733426
FL,1944,white,0.0131113476862242
GA,1944,white,0.0146048653703541
HI,1944,white,0.00231222986136329
IA,1944,white,0.0191368694520517
ID,1944,white,0.00354123033139742
IL,1944,white,0.0590165627575674
IN,1944,white,0.0259125325447676
KS,1944,white,0.0133976274807617
KY,1944,white,0.0174724564098637
LA,1944,white,0.0112491931109276
MA,1944,white,0.0318902600620535
MD,1944,white,0.0123732279743878
ME,1944,white,0.00605136972509249
MI,1944,white,0.0375949630314778
MN,1944,white,0.0207577889227866
MO,1944,white,0.02744842081714
MS,1944,white,0.00738243408912925
MT,1944,white,0.00391188349444666
NC,1944,white,0.0174732153426506
ND,1944,white,0.00408954193050593
NE,1944,white,0.00956058785517897
NH,1944,white,0.00371702362669313
NJ,1944,white,0.0304984827163128
NM,1944,white,0.00341054961260443
NV,1944,white,0.000891683179639752
NY,1944,white,0.0989407852165944
OH,1944,white,0.050501013159928
OK,1944,white,0.0146685145469119
OR,1944,white,0.00941335378192122
PA,1944,white,0.0683491623380991
RI,1944,white,0.00545117538521214
SC,1944,white,0.0074596395720034
SD,1944,white,0.00434734068405968
TN,1944,white,0.0169234659192007
TX,1944,white,0.0394714673134335
UT,1944,white,0.0037247984830446
VA,1944,white,0.015700884280169
VT,1944,white,0.00252955409575494
WA,1944,white,0.0149179630347842
WI,1944,white,0.0231255075686603
WV,1944,white,0.0116251158173089
WY,1944,white,0.00189286351276279
AK,1945,white,0.00191814378361815
AL,1945,white,0.0123060751402965
AR,1945,white,0.00945873205189445
AZ,1945,white,0.00354815658756638
CA,1945,white,0.0637264154453664
CO,1945,white,0.00866561836175746
CT,1945,white,0.0126226984194761
DC,1945,white,0.00450983886901977
DE,1945,white,0.00186424384046436
FL,1945,white,0.0136366104271064
GA,1945,white,0.0145156782703539
HI,1945,white,0.00250769262414073
IA,1945,white,0.0189541689000771
ID,1945,white,0.00354921673521247
IL,1945,white,0.0586247214506517
IN,1945,white,0.0258269079670351
KS,1945,white,0.0133556211366415
KY,1945,white,0.0171401025082554
LA,1945,white,0.0112287696759334
MA,1945,white,0.031698811533325
MD,1945,white,0.0124223420142186
ME,1945,white,0.005991114969481
MI,1945,white,0.0375057297322832
MN,1945,white,0.0205446476401933
MO,1945,white,0.0272237133774991
MS,1945,white,0.00728775715188293
MT,1945,white,0.00390720074637933
NC,1945,white,0.0173327522447633
ND,1945,white,0.00397760327220447
NE,1945,white,0.00945330142735116
NH,1945,white,0.00369430725287773
NJ,1945,white,0.0302972912135541
NM,1945,white,0.00344870618897402
NV,1945,white,0.000936609469700016
NY,1945,white,0.0983713068085525
OH,1945,white,0.0501596229078127
OK,1945,white,0.014529265891329
OR,1945,white,0.0096558557398988
PA,1945,white,0.0673095043076945
RI,1945,white,0.00547503178944686
SC,1945,white,0.00745776825845698
SD,1945,white,0.00429844425044511
TN,1945,white,0.0167356000362537
TX,1945,white,0.0399288832819923
UT,1945,white,0.00374874828417903
VA,1945,white,0.0158747760703839
VT,1945,white,0.00249845142248101
WA,1945,white,0.0153719895101404
WI,1945,white,0.0228680691611106
WV,1945,white,0.0114124956438047
WY,1945,white,0.00189764620513236
AK,1946,white,0.00206922745762424
AL,1946,white,0.0121564634654168
AR,1946,white,0.00928464904363135
AZ,1946,white,0.00370802291359916
CA,1946,white,0.0662298567615531
CO,1946,white,0.00879132222329041
CT,1946,white,0.0126061351111186
DC,1946,white,0.00457904160863115
DE,1946,white,0.00186892474911691
FL,1946,white,0.0141618560820796
GA,1946,white,0.0144260630650409
HI,1946,white,0.00270302584318968
IA,1946,white,0.0187714637888611
ID,1946,white,0.00355726001647991
IL,1946,white,0.0582320431642688
IN,1946,white,0.0257411285485791
KS,1946,white,0.0133135560146424
KY,1946,white,0.0168079889261609
LA,1946,white,0.0112075652747955
MA,1946,white,0.0315074956005396
MD,1946,white,0.0124718702189454
ME,1946,white,0.00593089544369166
MI,1946,white,0.037415087163228
MN,1946,white,0.0203314917122006
MO,1946,white,0.0269986580339903
MS,1946,white,0.00719278140567411
MT,1946,white,0.00390250388083259
NC,1946,white,0.0171922448985786
ND,1946,white,0.00386564753785254
NE,1946,white,0.00934596363138401
NH,1946,white,0.00367159493156894
NJ,1946,white,0.0300959389124847
NM,1946,white,0.00348683627806029
NV,1946,white,0.000981526380685722
NY,1946,white,0.0978003891424712
OH,1946,white,0.0498179179795756
OK,1946,white,0.0143899138385553
OR,1946,white,0.00989835173920342
PA,1946,white,0.0662697198211861
RI,1946,white,0.0054989399247087
SC,1946,white,0.00745541393171164
SD,1946,white,0.00424947750326027
TN,1946,white,0.0165482328115365
TX,1946,white,0.0403849496849065
UT,1946,white,0.00377268604253753
VA,1946,white,0.0160486968440693
VT,1946,white,0.00246734945717347
WA,1946,white,0.0158257885190419
WI,1946,white,0.022610527505403
WV,1946,white,0.0111997243099313
WY,1946,white,0.00190244012282258
AK,1947,white,0.00222045479848388
AL,1947,white,0.0120072803723682
AR,1947,white,0.00911046832863955
AZ,1947,white,0.00386794220938015
CA,1947,white,0.0687314877612322
CO,1947,white,0.00891690662227079
CT,1947,white,0.0125894986015923
DC,1947,white,0.00464824434824253
DE,1947,white,0.00187361474464149
FL,1947,white,0.0146870423013324
GA,1947,white,0.0143360930057747
HI,1947,white,0.00289822953324924
IA,1947,white,0.0185887536333482
ID,1947,white,0.00356535878294103
IL,1947,white,0.0578385241482615
IN,1947,white,0.0256551947558828
KS,1947,white,0.0132714267398293
KY,1947,white,0.0164761235486867
LA,1947,white,0.0111856244595731
MA,1947,white,0.0313163197151139
MD,1947,white,0.0125217480153671
ME,1947,white,0.00587070127630447
MI,1947,white,0.0373230330705644
MN,1947,white,0.0201183204699469
MO,1947,white,0.0267732581517749
MS,1947,white,0.00709752677446852
MT,1947,white,0.00389779222558393
NC,1947,white,0.0170517150277923
ND,1947,white,0.00375367561653269
NE,1947,white,0.00923857360665043
NH,1947,white,0.00364888658145115
NJ,1947,white,0.0298944224942449
NM,1947,white,0.00352492574402681
NV,1947,white,0.00102643209166696
NY,1947,white,0.0972281061896011
OH,1947,white,0.0494759039832572
OK,1947,white,0.0142504580522519
OR,1947,white,0.0101408409196151
PA,1947,white,0.0652298485747416
RI,1947,white,0.0055228992201293
SC,1947,white,0.00745260146817908
SD,1947,white,0.00420044118534506
TN,1947,white,0.0163613596076349
TX,1947,white,0.0408396115184063
UT,1947,white,0.00379661107464572
VA,1947,white,0.0162226526326844
VT,1947,white,0.00243624814650644
WA,1947,white,0.0162793501679813
WI,1947,white,0.0223528846935169
WV,1947,white,0.0109868220229534
WY,1947,white,0.0019072441934771
AK,1948,white,0.00237182580619708
AL,1948,white,0.0118585329369975
AR,1948,white,0.00893622168950393
AZ,1948,white,0.00402790400042807
CA,1948,white,0.0712312373343106
CO,1948,white,0.00904237020210197
CT,1948,white,0.0125727890343395
DC,1948,white,0.00471744708785391
DE,1948,white,0.00187831358253434
FL,1948,white,0.0152121293252652
GA,1948,white,0.0142458419849272
HI,1948,white,0.00309330366583847
IA,1948,white,0.0184060379149451
ID,1948,white,0.00357351164265486
IL,1948,white,0.0574441590966206
IN,1948,white,0.0255691071976638
KS,1948,white,0.0132292281423695
KY,1948,white,0.0161445141932118
LA,1948,white,0.0111629923490575
MA,1948,white,0.0311252914044609
MD,1948,white,0.0125719192965688
ME,1948,white,0.00581052270070286
MI,1948,white,0.0372295660510862
MN,1948,white,0.0199051331700071
MO,1948,white,0.0265475168867798
MS,1948,white,0.00700201195119925
MT,1948,white,0.00389306514708946
NC,1948,white,0.0169111834298774
ND,1948,white,0.00364168836518528
NE,1948,white,0.00913113035400993
NH,1948,white,0.00362618210706101
NJ,1948,white,0.0296927389374469
NM,1948,white,0.0035629600889525
NV,1948,white,0.00107132524090635
NY,1948,white,0.0966545371778721
OH,1948,white,0.0491335854228831
OK,1948,white,0.0141108982591474
OR,1948,white,0.0103833223486471
PA,1948,white,0.0641899310311351
RI,1948,white,0.00554690910712932
SC,1948,white,0.00744935546407552
SD,1948,white,0.00415133590196162
TN,1948,white,0.016174975869789
TX,1948,white,0.0412928163561147
UT,1948,white,0.00382052267471512
VA,1948,white,0.0163966498737857
VT,1948,white,0.00240514743442399
WA,1948,white,0.0167326645470547
WI,1948,white,0.0220951428261856
WV,1948,white,0.0107738084762436
WY,1948,white,0.0019120573328647
AK,1949,white,0.00252334048076384
AL,1949,white,0.0117102289926737
AR,1949,white,0.00876193992402586
AZ,1949,white,0.00418789948324455
CA,1949,white,0.0737290308218496
CO,1949,white,0.00916771171447198
CT,1949,white,0.0125560066141248
DC,1949,white,0.00478664982746528
DE,1949,white,0.00188302102735579
FL,1949,white,0.0157370794842665
GA,1949,white,0.0141553847374972
HI,1949,white,0.0032882482546992
IA,1949,white,0.0182233160784431
ID,1949,white,0.00358171722019462
IL,1949,white,0.0570489428019046
IN,1949,white,0.0254828664777477
KS,1949,white,0.0131869546707389
KY,1949,white,0.0158131686092838
LA,1949,white,0.0111397146757383
MA,1949,white,0.0309344182796186
MD,1949,white,0.0126223348739259
ME,1949,white,0.00575035006157952
MI,1949,white,0.0371346836929366
MN,1949,white,0.0196919290364257
MO,1949,white,0.0263214381584286
MS,1949,white,0.00690625444535669
MT,1949,white,0.00388832199259964
NC,1949,white,0.0167706712229579
ND,1949,white,0.0035296865922922
NE,1949,white,0.00902363280992054
NH,1949,white,0.00360348139856749
NJ,1949,white,0.0294908849200686
NM,1949,white,0.00360092453374663
NV,1949,white,0.00111620486827424
NY,1949,white,0.0960797623775936
OH,1949,white,0.0487909680973579
OK,1949,white,0.0139712341743657
OR,1949,white,0.0106257950222753
PA,1949,white,0.0631500120687981
RI,1949,white,0.00557096902281779
SC,1949,white,0.00744570020073388
SD,1949,white,0.00410216217334054
TN,1949,white,0.0159890783088789
TX,1949,white,0.0417445128140049
UT,1949,white,0.00384442011219353
VA,1949,white,0.0165706953408775
VT,1949,white,0.00237404726301241
WA,1949,white,0.0171857216904438
WI,1949,white,0.0218373039520314
WV,1949,white,0.0105607028733748
WY,1949,white,0.00191687842991991
AK,1950,white,0.00267499882218416
AL,1950,white,0.011562376817047
AR,1950,white,0.00858765303666046
AZ,1950,white,0.00434792131777986
CA,1950,white,0.0762247891196059
CO,1950,white,0.00929292993752992
CT,1950,white,0.0125391514540428
DC,1950,white,0.00485585256707666
DE,1950,white,0.00188773684793956
FL,1950,white,0.0162618572929481
GA,1950,white,0.0140647970512816
HI,1950,white,0.00348306331756232
IA,1950,white,0.0180405875287006
ID,1950,white,0.00358997413719019
IL,1950,white,0.0566528692286854
IN,1950,white,0.0253964731947144
KS,1950,white,0.0131446006270527
KY,1950,white,0.0154820944772668
LA,1950,white,0.0111158380463215
MA,1950,white,0.030743708043573
MD,1950,white,0.0126729510990992
ME,1950,white,0.00569017381780335
MI,1950,white,0.0370383837894604
MN,1950,white,0.0194787072066562
MO,1950,white,0.0260950251917664
MS,1950,white,0.00681027062095367
MT,1950,white,0.00388356212355952
NC,1950,white,0.0166301988081941
ND,1950,white,0.00341767107346896
NE,1950,white,0.00891607966859313
NH,1950,white,0.00358078433154813
NJ,1950,white,0.029288857425461
NM,1950,white,0.00363880387748452
NV,1950,white,0.00116107032571633
NY,1950,white,0.0955038677482102
OH,1950,white,0.0484480581054921
OK,1950,white,0.0138314655955857
OR,1950,white,0.0108682578636627
PA,1950,white,0.0621101374984421
RI,1950,white,0.00559507841491685
SC,1950,white,0.00744165991053639
SD,1950,white,0.00405292040763608
TN,1950,white,0.015803663083323
TX,1950,white,0.0421946523469197
UT,1950,white,0.0038683026309123
VA,1950,white,0.0167447960766264
VT,1950,white,0.00234294757175204
WA,1950,white,0.017638511555788
WI,1950,white,0.0215793701724016
WV,1950,white,0.0103475238218077
WY,1950,white,0.00192170635462442
AK,1951,white,0.00268038410588696
AL,1951,white,0.0115536724975352
AR,1951,white,0.00858641739530745
AZ,1951,white,0.00435112361238046
CA,1951,white,0.07621886831868
CO,1951,white,0.00929122335297805
CT,1951,white,0.0125394161805193
DC,1951,white,0.00485585256707666
DE,1951,white,0.00188760770800351
FL,1951,white,0.0162609827617369
GA,1951,white,0.0140531690400808
HI,1951,white,0.00348173697777555
IA,1951,white,0.018039879837504
ID,1951,white,0.00359006487925683
IL,1951,white,0.0566395303404441
IN,1951,white,0.0253939249560716
KS,1951,white,0.0131401714475453
KY,1951,white,0.015471911155843
LA,1951,white,0.0111129901355188
MA,1951,white,0.0307450623095938
MD,1951,white,0.0126629738494721
ME,1951,white,0.00569002450861175
MI,1951,white,0.0370265702588919
MN,1951,white,0.0194782794012395
MO,1951,white,0.0260847158737481
MS,1951,white,0.00681362008746144
MT,1951,white,0.00388395467492532
NC,1951,white,0.0166253735869607
ND,1951,white,0.00341780675356596
NE,1951,white,0.0089149352996921
NH,1951,white,0.00358078433154813
NJ,1951,white,0.0292880151651061
NM,1951,white,0.00364003627889335
NV,1951,white,0.00116123967896729
NY,1951,white,0.0954962547451531
OH,1951,white,0.0484371510463266
OK,1951,white,0.0138297320964787
OR,1951,white,0.0108679415253748
PA,1951,white,0.0621008152175416
RI,1951,white,0.00559509185576901
SC,1951,white,0.00744196871388364
SD,1951,white,0.00405305313094103
TN,1951,white,0.0157870729510501
TX,1951,white,0.0421777634815541
UT,1951,white,0.00386832563150094
VA,1951,white,0.0167407742230598
VT,1951,white,0.00234294757175204
WA,1951,white,0.0176381484324527
WI,1951,white,0.0215781367853425
WV,1951,white,0.0103464196993968
WY,1951,white,0.00192175467939238
AK,1952,white,0.00268576934188425
AL,1952,white,0.0115442939824916
AR,1952,white,0.00858467151563655
AZ,1952,white,0.00435440009649435
CA,1952,white,0.0762127421128538
CO,1952,white,0.00928952822589027
CT,1952,white,0.0125396882595754
DC,1952,white,0.00485585256707666
DE,1952,white,0.00188747610959617
FL,1952,white,0.0162597973033203
GA,1952,white,0.0140407531405392
HI,1952,white,0.0034804106202579
IA,1952,white,0.0180391743156768
ID,1952,white,0.00359015250022914
IL,1952,white,0.0566260763371862
IN,1952,white,0.0253913702563421
KS,1952,white,0.0131357381939056
KY,1952,white,0.0154614980300827
LA,1952,white,0.0111095242366563
MA,1952,white,0.0307464266389626
MD,1952,white,0.0126537239301652
ME,1952,white,0.00568987869501248
MI,1952,white,0.0370146533252899
MN,1952,white,0.0194778106059283
MO,1952,white,0.0260742977636232
MS,1952,white,0.00681649164702699
MT,1952,white,0.00388433743977664
NC,1952,white,0.0166202975818572
ND,1952,white,0.00341793936721477
NE,1952,white,0.00891379698882973
NH,1952,white,0.00358078433154813
NJ,1952,white,0.0292871573099638
NM,1952,white,0.0036412672375549
NV,1952,white,0.00116140652237199
NY,1952,white,0.0954885719470345
OH,1952,white,0.0484261375315018
OK,1952,white,0.0138277052567606
OR,1952,white,0.0108676097828546
PA,1952,white,0.0620913593105302
RI,1952,white,0.00559510485948363
SC,1952,white,0.00744223884948136
SD,1952,white,0.00405318502044342
TN,1952,white,0.0157702031149968
TX,1952,white,0.0421596459261526
UT,1952,white,0.00386835103294075
VA,1952,white,0.0167365917601036
VT,1952,white,0.00234294757175204
WA,1952,white,0.0176377689146974
WI,1952,white,0.0215768778049784
WV,1952,white,0.0103451565767726
WY,1952,white,0.00192180021980888
AK,1953,white,0.00269084299912367
AL,1953,white,0.0115351556797692
AR,1953,white,0.00857945354825939
AZ,1953,white,0.00435789542501537
CA,1953,white,0.0762062255767954
CO,1953,white,0.00928784135077927
CT,1953,white,0.0125397635656174
DC,1953,white,0.00485585256707666
DE,1953,white,0.00188763691757127
FL,1953,white,0.0162564419349423
GA,1953,white,0.014027767645973
HI,1953,white,0.00348198211043931
IA,1953,white,0.0180377007643345
ID,1953,white,0.00359026404587986
IL,1953,white,0.0566131283314166
IN,1953,white,0.0253887278292501
KS,1953,white,0.0131313470944259
KY,1953,white,0.0154482792739215
LA,1953,white,0.0111036073394216
MA,1953,white,0.0307489809040623
MD,1953,white,0.0126467155823109
ME,1953,white,0.00568973926173039
MI,1953,white,0.0370009806386557
MN,1953,white,0.0194773211508179
MO,1953,white,0.0260638923388974
MS,1953,white,0.00681901150370238
MT,1953,white,0.00388460955203975
NC,1953,white,0.0166131161744209
ND,1953,white,0.0034181095780881
NE,1953,white,0.0089124384264733
NH,1953,white,0.00357794223416397
NJ,1953,white,0.0292860376541962
NM,1953,white,0.00364233642807365
NV,1953,white,0.00116170912977088
NY,1953,white,0.0954823284684117
OH,1953,white,0.0484032671210424
OK,1953,white,0.0138254463172556
OR,1953,white,0.0108672756307785
PA,1953,white,0.0620820480379941
RI,1953,white,0.0055951028389475
SC,1953,white,0.00744203743631108
SD,1953,white,0.0040532367159386
TN,1953,white,0.0157472005544343
TX,1953,white,0.0421406961517785
UT,1953,white,0.00386835177220133
VA,1953,white,0.0167275295254426
VT,1953,white,0.00234294757175204
WA,1953,white,0.0176336888426618
WI,1953,white,0.0215756174142746
WV,1953,white,0.0103436729413271
WY,1953,white,0.00192182480629937
AK,1954,white,0.00244116376741524
AL,1954,white,0.0116663691483822
AR,1954,white,0.00847711563142419
AZ,1954,white,0.00463522481763276
CA,1954,white,0.0771145905359283
CO,1954,white,0.00927765004223505
CT,1954,white,0.0127444275568402
DC,1954,white,0.00450932972372779
DE,1954,white,0.0019227783250062
FL,1954,white,0.0173268401607689
GA,1954,white,0.0142394079446782
HI,1954,white,0.00315102009653735
IA,1954,white,0.0176319899838751
ID,1954,white,0.00356421294398618
IL,1954,white,0.0559653479786845
IN,1954,white,0.0252338595447436
KS,1954,white,0.012917989907523
KY,1954,white,0.0154170946828161
LA,1954,white,0.011220918789249
MA,1954,white,0.0305287697124838
MD,1954,white,0.0128735541420778
ME,1954,white,0.00564376314488941
MI,1954,white,0.0371795464289106
MN,1954,white,0.0193131717005864
MO,1954,white,0.025580998417301
MS,1954,white,0.00684689985089761
MT,1954,white,0.00383291538113123
NC,1954,white,0.0169362658324512
ND,1954,white,0.00339678371731727
NE,1954,white,0.00874372783904843
NH,1954,white,0.00355850983601288
NJ,1954,white,0.0297145280581387
NM,1954,white,0.00375734870742361
NV,1954,white,0.00120471454835754
NY,1954,white,0.0947847957706484
OH,1954,white,0.048528908156839
OK,1954,white,0.013573622740924
OR,1954,white,0.0106906495488172
PA,1954,white,0.061828710213677
RI,1954,white,0.00550077244114992
SC,1954,white,0.00760033923694606
SD,1954,white,0.003980563026839
TN,1954,white,0.0158534820309276
TX,1954,white,0.0425782679794525
UT,1954,white,0.00392756627732748
VA,1954,white,0.0168291772807883
VT,1954,white,0.00231189903542459
WA,1954,white,0.0173103063111136
WI,1954,white,0.0215342535323557
WV,1954,white,0.0102389554279916
WY,1954,white,0.00189536276248776
AK,1955,white,0.00219045692154424
AL,1955,white,0.0117969950809174
AR,1955,white,0.00837461332023909
AZ,1955,white,0.00491312143320621
CA,1955,white,0.0780221734215523
CO,1955,white,0.00926742875446778
CT,1955,white,0.0129490951359746
DC,1955,white,0.00416280688037892
DE,1955,white,0.00195792077402457
FL,1955,white,0.0183967166718581
GA,1955,white,0.0144503063901011
HI,1955,white,0.00282034581948007
IA,1955,white,0.0172262827674396
ID,1955,white,0.00353816043516743
IL,1955,white,0.0553172848549034
IN,1955,white,0.025078873994885
KS,1955,white,0.0127049373319426
KY,1955,white,0.0153862695836723
LA,1955,white,0.0113376740889846
MA,1955,white,0.0303087133543047
MD,1955,white,0.0131007317592207
ME,1955,white,0.00559782549315515
MI,1955,white,0.0373574857930431
MN,1955,white,0.0191490748265298
MO,1955,white,0.0250981730814143
MS,1955,white,0.00687456893678709
MT,1955,white,0.00378123328327979
NC,1955,white,0.017259134439725
ND,1955,white,0.00337547614043377
NE,1955,white,0.00857508080092392
NH,1955,white,0.00353907787299701
NJ,1955,white,0.030142975140198
NM,1955,white,0.00387271669057239
NV,1955,white,0.00124771786029735
NY,1955,white,0.0940875445757951
OH,1955,white,0.0486538931013976
OK,1955,white,0.0133217804280914
OR,1955,white,0.010514032246966
PA,1955,white,0.0615750484024172
RI,1955,white,0.00540642971085875
SC,1955,white,0.00775872544649174
SD,1955,white,0.00390791284550408
TN,1955,white,0.015959465821721
TX,1955,white,0.0430150581914894
UT,1955,white,0.00398683762928274
VA,1955,white,0.0169305445682169
VT,1955,white,0.00228084828940417
WA,1955,white,0.0169869284588009
WI,1955,white,0.0214927039446633
WV,1955,white,0.0101342717910149
WY,1955,white,0.00186890906797855
AK,1956,white,0.00193872245596892
AL,1956,white,0.0119270033526397
AR,1956,white,0.00827196653467946
AZ,1956,white,0.00519161090638446
CA,1956,white,0.0789289516073439
CO,1956,white,0.00925717692912523
CT,1956,white,0.0131537739818317
DC,1956,white,0.00381628403703005
DE,1956,white,0.00199306400290927
FL,1956,white,0.0194660049889137
GA,1956,white,0.0146604147432465
HI,1956,white,0.00248995919037799
IA,1956,white,0.0168205787457591
ID,1956,white,0.00351210617298084
IL,1956,white,0.0546689377092351
IN,1956,white,0.0249237597340433
KS,1956,white,0.0124921895967684
KY,1956,white,0.0153558291831987
LA,1956,white,0.0114538344808068
MA,1956,white,0.0300888085690092
MD,1956,white,0.0133282295501437
ME,1956,white,0.00555192468604471
MI,1956,white,0.037534779354338
MN,1956,white,0.0189850317534617
MO,1956,white,0.0246154189644379
MS,1956,white,0.0069020077620124
MT,1956,white,0.00372956425155225
NC,1956,white,0.0175817059031383
ND,1956,white,0.00335418677055836
NE,1956,white,0.00840649603987149
NH,1956,white,0.00351964630350311
NJ,1956,white,0.0305713761931759
NM,1956,white,0.00398845234506897
NV,1956,white,0.00129071708950015
NY,1956,white,0.0933906059598429
OH,1956,white,0.0487782023044433
OK,1956,white,0.0130699378684517
OR,1956,white,0.0103374222740773
PA,1956,white,0.0613210531055559
RI,1956,white,0.00531207471375289
SC,1956,white,0.00791718447647822
SD,1956,white,0.00383528613954976
TN,1956,white,0.0160651486649191
TX,1956,white,0.0434510466790813
UT,1956,white,0.00404616841700517
VA,1956,white,0.0170316197936133
VT,1956,white,0.00224979522756688
WA,1956,white,0.016663555593146
WI,1956,white,0.0214509617132226
WV,1956,white,0.0100296366881497
WY,1956,white,0.00184246466417515
AK,1957,white,0.00168596033217361
AL,1957,white,0.0120563645646076
AR,1957,white,0.00816919524740945
AZ,1957,white,0.00547072129146458
CA,1957,white,0.0798349010948734
CO,1957,white,0.00924689390830608
CT,1957,white,0.01335847169749
DC,1957,white,0.00346976119368118
DE,1957,white,0.00202820772775669
FL,1957,white,0.0205346450583335
GA,1957,white,0.0148696846917202
HI,1957,white,0.00215985999359735
IA,1957,white,0.0164148775293884
ID,1957,white,0.00348604979216694
IL,1957,white,0.0540203051702618
IN,1957,white,0.024768504446735
KS,1957,white,0.0122797472454357
KY,1957,white,0.0153258004670391
LA,1957,white,0.0115693606235155
MA,1957,white,0.029869052099665
MD,1957,white,0.0135560314169341
ME,1957,white,0.00550605925073547
MI,1957,white,0.0377114074966058
MN,1957,white,0.018821043770985
MO,1957,white,0.0241327397286539
MS,1957,white,0.00692920609728435
MT,1957,white,0.00367790927440116
NC,1957,white,0.0179039620546109
ND,1957,white,0.00333291556548942
NE,1957,white,0.00823797242075963
NH,1957,white,0.00350021508712691
NJ,1957,white,0.0309997287385151
NM,1957,white,0.0041045673263609
NV,1957,white,0.00133371051762257
NY,1957,white,0.0926940119036798
OH,1957,white,0.0489018162231584
OK,1957,white,0.0128181140515208
OR,1957,white,0.0101608181444787
PA,1957,white,0.0610667145931961
RI,1957,white,0.00521770751183701
SC,1957,white,0.00807570523250905
SD,1957,white,0.00376268289232992
TN,1957,white,0.0161705279676558
TX,1957,white,0.0438862152724413
UT,1957,white,0.00410556125247707
VA,1957,white,0.0171323911568621
VT,1957,white,0.00221873973497262
WA,1957,white,0.0163401881239022
WI,1957,white,0.0214090195615424
WV,1957,white,0.00992506557982518
WY,1957,white,0.00181603053391247
AK,1958,white,0.00143217059859043
AL,1958,white,0.0121850509468033
AR,1958,white,0.00806631961557343
AZ,1958,white,0.00575048316511141
CA,1958,white,0.0807399954443811
CO,1958,white,0.00923657892919523
CT,1958,white,0.0135631959282007
DC,1958,white,0.00312323835033231
DE,1958,white,0.00206335165781547
FL,1958,white,0.021602582261773
GA,1958,white,0.015078067980233
HI,1958,white,0.00183004787675051
IA,1958,white,0.0160091787056909
ID,1958,white,0.00345999093229703
IL,1958,white,0.0533713874032707
IN,1958,white,0.0246130963357134
KS,1958,white,0.0120676114119174
KY,1958,white,0.0152962121052672
LA,1958,white,0.0116842126642008
MA,1958,white,0.0296494405418762
MD,1958,white,0.0137841237135365
ME,1958,white,0.00546022786828391
MI,1958,white,0.0378873503628755
MN,1958,white,0.018657112218337
MO,1958,white,0.0236501387988286
