year,state,state_name,ICPSRCode,region,fips,prop_evangelicals,prop_hispanic,income_percapita,prop_union,prop_urban,prop_black
1932,PA,Pennsylvania,14,Northeast,42,0.0681178,0.00205238813714025,7871.73248225,,0.6757528,0.0484622353321085
1933,PA,Pennsylvania,14,Northeast,42,0.0683163,0.00205238813714025,7712.16853716,,0.6744499,0.0484622353321085
1934,PA,Pennsylvania,14,Northeast,42,0.0685148,0.00205238813714025,8613.97604434,,0.6731469,0.0484622353321085
1935,PA,Pennsylvania,14,Northeast,42,0.0687133,0.00205238813714025,9065.4677378,,0.6718439,0.0484622353321085
1936,PA,Pennsylvania,14,Northeast,42,0.0689119,0.00205238813714025,10367.36229984,,0.6705409,0.0484622353321085
1937,PA,Pennsylvania,14,Northeast,42,0.0691104,0.00205238813714025,10583.46743127,,0.669238,0.0484622353321085
1938,PA,Pennsylvania,14,Northeast,42,0.0693089,0.00205238813714025,9581.5382967,,0.667935,0.0484622353321085
1939,PA,Pennsylvania,14,Northeast,42,0.0695074,0.00205238813714025,10384.41388257,,0.666632,0.0484622353321085
1940,PA,Pennsylvania,14,Northeast,42,0.0697059,0.00205238813714025,11156.72878289,,0.665329,0.0484622353321085
1941,PA,Pennsylvania,14,Northeast,42,0.0699045,0.00213179526847351,12673.15387584,,0.6693146,0.0497639929332957
1942,PA,Pennsylvania,14,Northeast,42,0.070103,0.00221327432284626,14031.98804125,,0.6733001,0.0510997165211701
1943,PA,Pennsylvania,14,Northeast,42,0.0703015,0.00229690746437112,16015.77300078,,0.6772857,0.0524707530497942
1944,PA,Pennsylvania,14,Northeast,42,0.0705,0.00238278125975356,17129.865,,0.6812713,0.0538785216469587
1945,PA,Pennsylvania,14,Northeast,42,0.0706986,0.00247098697717539,17183.73249855,,0.6852568,0.055324518513917
1946,PA,Pennsylvania,14,Northeast,42,0.0708971,0.00256162090986212,15874.0616427,,0.6892424,0.0568103222297732
1947,PA,Pennsylvania,14,Northeast,42,0.0710956,0.00265478472674574,14656.79116258,,0.6932279,0.0583375995000587
1948,PA,Pennsylvania,14,Northeast,42,0.0712941,0.00275058585290749,14191.51580847,,0.6972135,0.0599081113935052
1949,PA,Pennsylvania,14,Northeast,42,0.0714926,0.00284913788279358,14031.804747911,,0.701199,0.0615237201160799
1950,PA,Pennsylvania,14,Northeast,42,0.0716912,0.00295056102954558,15332.34452211,,0.7051846,0.0631863963770649
1951,PA,Pennsylvania,14,Northeast,42,0.0695064,0.00306246367878216,15734.282385412,,0.706243,0.0637893650731583
1952,PA,Pennsylvania,14,Northeast,42,0.0673216,0.00317482775635837,16143.98811348,,0.7073014,0.0643948200986298
1953,PA,Pennsylvania,14,Northeast,42,0.0651368,0.00328765612220647,16972.902772488,,0.7083599,0.0650027768637457
1954,PA,Pennsylvania,14,Northeast,42,0.062952,0.0034009516599421,16247.559404848,,0.7094184,0.0656132509063863
1955,PA,Pennsylvania,14,Northeast,42,0.0607672,0.00351471727711,17095.29332003,,0.7104768,0.0662262578933698
1956,PA,Pennsylvania,14,Northeast,42,0.0585824,0.00362895590543269,18159.684852696,,0.7115352,0.0668418136217923
1957,PA,Pennsylvania,14,Northeast,42,0.0563976,0.00374367050106234,18531.186796551,,0.7125937,0.0674599340203849
1958,PA,Pennsylvania,14,Northeast,42,0.0542128,0.00385886404483574,17944.401246076,,0.7136521,0.0680806351508879
1959,PA,Pennsylvania,14,Northeast,42,0.052028,0.00397453954253251,18407.50584114,,0.7147105,0.0687039332094415
1960,PA,Pennsylvania,14,Northeast,42,0.0498432,0.00409070002513651,18569.000776839,0.377,0.715769,0.0693298445279951
1961,PA,Pennsylvania,14,Northeast,42,0.0476584,0.00408366761468549,18683.915352219,0.377,0.7156823,0.070074992246531
1962,PA,Pennsylvania,14,Northeast,42,0.0454735,0.00407652406590216,19353.772251378,0.377,0.7155957,0.0708319160801467
1963,PA,Pennsylvania,14,Northeast,42,0.0432887,0.00406926672320176,19689.45143849,0.377,0.7155091,0.0716008974121513
1964,PA,Pennsylvania,14,Northeast,42,0.0411039,0.00406189284571544,20612.833289192,0.377,0.7154224,0.072382226662479
1965,PA,Pennsylvania,14,Northeast,42,0.0389191,0.00405439960383889,21564.784824396,0.371,0.7153357,0.0731762036533898
1966,PA,Pennsylvania,14,Northeast,42,0.0367343,0.00404678407561204,22516.614999468,0.365,0.7152491,0.0739831379930733
1967,PA,Pennsylvania,14,Northeast,42,0.0345495,0.00403904324292009,23339.787813485,0.363,0.7151625,0.0748033494781888
1968,PA,Pennsylvania,14,Northeast,42,0.0323647,0.00403117398750536,24198.890832149,0.362,0.7150758,0.0756371685164397
1969,PA,Pennsylvania,14,Northeast,42,0.0301799,0.00402317308677911,24954.596403912,0.362,0.7149891,0.0764849365703551
1970,PA,Pennsylvania,14,Northeast,42,0.0279951,0.00401503720942127,25247.197448411,0.362,0.7149025,0.0773470066235327
1971,PA,Pennsylvania,14,Northeast,42,0.0297108,0.00451640358863321,25504.19965459,0.367,0.7127004,0.0775798796635739
1972,PA,Pennsylvania,14,Northeast,42,0.0314265,0.00502655414131832,26922.409474184,0.372,0.7104984,0.0778168327482008
1973,PA,Pennsylvania,14,Northeast,42,0.0331423,0.0055457217619284,27806.791735689,0.363,0.7082964,0.0780579740514777
1974,PA,Pennsylvania,14,Northeast,42,0.034858,0.00607414765128625,27557.432942188,0.377,0.7060943,0.0783034156055856
1975,PA,Pennsylvania,14,Northeast,42,0.0365737,0.00661208169023409,27512.47518527,0.364,0.7038922,0.0785532734743728
1976,PA,Pennsylvania,14,Northeast,42,0.0382894,0.00715978283363482,28412.881495659,0.353,0.7016902,0.0788076679363593
1977,PA,Pennsylvania,14,Northeast,42,0.0400051,0.00771751952603105,29286.853068096,0.321,0.6994882,0.0790667236778013
1978,PA,Pennsylvania,14,Northeast,42,0.0417208,0.00828557014036381,30056.082144348,0.322,0.6972861,0.0793305699964652
1979,PA,Pennsylvania,14,Northeast,42,0.0434365,0.00886422344125747,29845.85969974,0.331,0.695084,0.0795993410168132
1980,PA,Pennsylvania,14,Northeast,42,0.0451522,0.00945377907449058,28833.233107672,0.322,0.7149025,0.0798731759173508
1981,PA,Pennsylvania,14,Northeast,42,0.0453973,0.00983537194417272,28864.44653715,0.333,0.7127004,0.0801974549924097
1982,PA,Pennsylvania,14,Northeast,42,0.0456423,0.010222302357995,29063.442082595,0.305,0.7104984,0.0805262699328223
1983,PA,Pennsylvania,14,Northeast,42,0.0458873,0.0106146830933354,29541.45620457,0.277,0.7082964,0.0808597165772344
1984,PA,Pennsylvania,14,Northeast,42,0.0461324,0.0110126301272833,30636.5573644,0.25,0.7060943,0.0811978934834185
1985,PA,Pennsylvania,14,Northeast,42,0.0463774,0.0114162627509275,31525.904311576,0.23,0.7038922,0.0815409020253967
1986,PA,Pennsylvania,14,Northeast,42,0.0466225,0.0118257036885787,32548.748792319,0.221,0.7016902,0.0818888464947557
1987,PA,Pennsylvania,14,Northeast,42,0.0468675,0.0122410792221747,33194.89851114,0.221,0.6994882,0.0822418342063678
1988,PA,Pennsylvania,14,Northeast,42,0.0471126,0.0126625193211365,34422.561942597,0.212,0.6972861,0.0825999756087422
1989,PA,Pennsylvania,14,Northeast,42,0.0473576,0.0130901577779524,35508.587162763,0.211,0.695084,0.0829633843992456
1990,PA,Pennsylvania,14,Northeast,42,0.0476027,0.0135241323497899,35527.161793409,0.205,0.6891551,0.0833321776444436
1991,PA,Pennsylvania,14,Northeast,42,0.0479484,0.0143825426776625,35267.155077252,0.203,0.6972777,0.0837242757105021
1992,PA,Pennsylvania,14,Northeast,42,0.0482941,0.0152541977356583,35942.791807692,0.197,0.7054002,0.0841224236024984
1993,PA,Pennsylvania,14,Northeast,42,0.0486399,0.01613940644375,36005.260663305,0.191,0.7135228,0.0845267624265211
1994,PA,Pennsylvania,14,Northeast,42,0.0489856,0.0170384874041822,36165.083806709,0.198,0.7216453,0.0849374377112526
1995,PA,Pennsylvania,14,Northeast,42,0.0493314,0.0179517692837986,36690.978115128,0.191,0.7297679,0.0853545995826055
1996,PA,Pennsylvania,14,Northeast,42,0.0496771,0.01887959121463,37413.639517734,0.178,0.7378904,0.0857784029466997
1997,PA,Pennsylvania,14,Northeast,42,0.0500228,0.0198223032137677,38392.323775134,0.172,0.746013,0.0862090076816499
1998,PA,Pennsylvania,14,Northeast,42,0.0503686,0.0207802666236168,39804.31509235,0.165,0.7541355,0.0866465788386601
1999,PA,Pennsylvania,14,Northeast,42,0.0507143,0.0217538545736897,40580.269543632,0.174,0.7622581,0.0870912868529585
2000,PA,Pennsylvania,14,Northeast,42,0.05106,0.0227434524651826,41970.728124099,0.17,0.7703806,0.0875433077651389
2001,PA,Pennsylvania,14,Northeast,42,0.0548364,0.0240441973694456,42189.293653044,0.172,0.7719994,0.0883532346302583
2002,PA,Pennsylvania,14,Northeast,42,0.0586127,0.0253585472516745,42306.770253996,0.158,0.7736181,0.089171632823705
2003,PA,Pennsylvania,14,Northeast,42,0.0623891,0.0266867166833488,42588.5895578,0.151,0.7752369,0.0899986359513882
2004,PA,Pennsylvania,14,Northeast,42,0.0661655,0.0280289247719583,43473.6104546,0.151,0.7768556,0.0908343804436271
2005,PA,Pennsylvania,14,Northeast,42,0.0699418,0.0293853952815041,43580.54517201,0.139,0.7784744,0.0916790056301819
2006,PA,Pennsylvania,14,Northeast,42,0.0737182,0.0307563567568597,44913.310665726,0.137,0.7800931,0.0925326538176899
2007,PA,Pennsylvania,14,Northeast,42,0.0774945,0.0321420426521405,45820.863246268,0.152,0.7817119,0.0933954703695956
2008,PA,Pennsylvania,14,Northeast,42,0.0812709,0.0335426914632314,45878.0577768,0.155,0.7833307,0.0942676037886713
2009,PA,Pennsylvania,14,Northeast,42,0.0850472,0.0349585468646303,45058.60687515,0.151,0.7849494,0.0951492058022246
2010,PA,Pennsylvania,14,Northeast,42,0.0888236,0.0363898578507735,45562.968246386,0.148,0.7865682,0.0960404314500967
2011,PA,Pennsylvania,14,Northeast,42,0.0888236,0.0385416593614071,46381.527010026,0.147,0.7865682,0.0966858530530287
2012,PA,Pennsylvania,14,Northeast,42,0.0888236,0.0407306086191267,47261.144778504,0.136,0.7865682,0.0973424169283083
2013,PA,Pennsylvania,14,Northeast,42,0.0888236,0.0429576759529466,46830.181001052,0.128,0.7865682,0.0980104141210457
2014,PA,Pennsylvania,14,Northeast,42,0.0888236,0.0452238657830759,47735.593828704,0.127,0.7865682,0.0986901459018267
2015,PA,Pennsylvania,14,Northeast,42,0.0888236,0.0475302181313708,49180,0.134,0.7865682,0.0993819242197646
1930,RI,Rhode Island,5,Northeast,44,0.0074793,0.00427241980372661,11268.95197562,,0.9242644,0.013004463784274
1931,RI,Rhode Island,5,Northeast,44,0.0074586,0.00427241980372662,11195.93460224,,0.9234321,0.013004463784274
1932,RI,Rhode Island,5,Northeast,44,0.0074378,0.00427241980372662,10086.19788385,,0.9225997,0.013004463784274
1933,RI,Rhode Island,5,Northeast,44,0.0074171,0.00427241980372661,10355.81969056,,0.9217674,0.013004463784274
1934,RI,Rhode Island,5,Northeast,44,0.0073964,0.00427241980372661,10754.20417856,,0.9209351,0.013004463784274
1935,RI,Rhode Island,5,Northeast,44,0.0073756,0.00427241980372661,11331.83467225,,0.9201028,0.013004463784274
1936,RI,Rhode Island,5,Northeast,44,0.0073549,0.00427241980372661,12294.19114833,,0.9192705,0.013004463784274
1937,RI,Rhode Island,5,Northeast,44,0.0073341,0.00427241980372661,12196.49979249,,0.9184382,0.013004463784274
1938,RI,Rhode Island,5,Northeast,44,0.0073134,0.00427241980372662,11481.03623973,,0.9176059,0.013004463784274
1939,RI,Rhode Island,5,Northeast,44,0.0072927,0.00427241980372662,12464.70697563,,0.9167736,0.013004463784274
1940,RI,Rhode Island,5,Northeast,44,0.0072719,0.00427241980372661,12968.21585386,,0.9159412,0.013004463784274
1941,RI,Rhode Island,5,Northeast,44,0.0072512,0.00438645323158668,15446.41401152,,0.9086021,0.0131576669852728
1942,RI,Rhode Island,5,Northeast,44,0.0072305,0.0044994245909386,17289.15417725,,0.901263,0.0133094433038374
1943,RI,Rhode Island,5,Northeast,44,0.0072097,0.00461134865062293,17070.70415652,,0.8939239,0.0134598125818131
1944,RI,Rhode Island,5,Northeast,44,0.007189,0.0047222399069149,17668.54,,0.8865848,0.0136087942948557
1945,RI,Rhode Island,5,Northeast,44,0.0071682,0.00483211258978343,17341.74383187,,0.8792456,0.0137564075608398
1946,RI,Rhode Island,5,Northeast,44,0.0071475,0.00494098066897846,17089.5334377,,0.8719065,0.0139026711480376
1947,RI,Rhode Island,5,Northeast,44,0.0071268,0.00504885785995205,15825.93331478,,0.8645674,0.0140476034830735
1948,RI,Rhode Island,5,Northeast,44,0.007106,0.00515575762961854,14447.21879601,,0.8572283,0.0141912226586633
1949,RI,Rhode Island,5,Northeast,44,0.0070853,0.00526169320195887,14081.598235306,,0.8498892,0.0143335464411431
1950,RI,Rhode Island,5,Northeast,44,0.0070646,0.0053666775634739,15755.23792458,,0.84255,0.0144745922777959
1951,RI,Rhode Island,5,Northeast,44,0.0070293,0.00511559598723088,16208.316385436,,0.8447298,0.0149192893570062
1952,RI,Rhode Island,5,Northeast,44,0.0069941,0.00485878024632501,16403.365207824,,0.8469097,0.0153741423636861
1953,RI,Rhode Island,5,Northeast,44,0.0069589,0.00459603163774828,17132.68951407,,0.8490895,0.0158395032258768
1954,RI,Rhode Island,5,Northeast,44,0.0069236,0.00432714217047322,17022.931003344,,0.8512694,0.016315740321871
1955,RI,Rhode Island,5,Northeast,44,0.0068884,0.00405189401634616,18050.43645431,,0.8534492,0.0168032394527505
1956,RI,Rhode Island,5,Northeast,44,0.0068531,0.00377005892155862,18142.257132108,,0.855629,0.0173024048847441
1957,RI,Rhode Island,5,Northeast,44,0.0068179,0.00348139757535488,17780.492383764,,0.8578088,0.017813660467326
1958,RI,Rhode Island,5,Northeast,44,0.0067827,0.00318565893230622,18010.011488292,,0.8599886,0.0183374508335537
1959,RI,Rhode Island,5,Northeast,44,0.0067474,0.00288257948411767,18847.331201946,,0.8621685,0.0188742426897895
1960,RI,Rhode Island,5,Northeast,44,0.0067122,0.00257188247652791,18873.279357917,0.26,0.8643483,0.0194245262026699
1961,RI,Rhode Island,5,Northeast,44,0.006677,0.00250737076729031,19492.468328853,0.26,0.8647736,0.0197372007239683
1962,RI,Rhode Island,5,Northeast,44,0.0066417,0.00244233407398084,20444.678310965,0.26,0.8651988,0.0200524197313036
1963,RI,Rhode Island,5,Northeast,44,0.0066065,0.00237676596208664,20913.2647065,0.26,0.865624,0.0203702144113896
1964,RI,Rhode Island,5,Northeast,44,0.0065712,0.00231065989150995,21759.689740742,0.26,0.8660492,0.020690616462688
1965,RI,Rhode Island,5,Northeast,44,0.006536,0.00224400921439344,22919.167681476,0.253,0.8664744,0.021013658105948
1966,RI,Rhode Island,5,Northeast,44,0.0065008,0.00217680717289166,24184.512406836,0.245,0.8668997,0.0213393720950079
1967,RI,Rhode Island,5,Northeast,44,0.0064655,0.00210904689688691,25156.445058925,0.234,0.8673249,0.0216677917278656
1968,RI,Rhode Island,5,Northeast,44,0.0064303,0.00204072140164794,26003.761665394,0.222,0.8677502,0.0219989508580267
1969,RI,Rhode Island,5,Northeast,44,0.0063951,0.00197182358542983,25903.956049713,0.23,0.8681754,0.0223328839061369
1970,RI,Rhode Island,5,Northeast,44,0.0063598,0.00190234622701332,26255.130566966,0.238,0.8686006,0.0226696258719087
1971,RI,Rhode Island,5,Northeast,44,0.0067453,0.00269303402275788,26259.142691635,0.244,0.8687385,0.0227412420775589
1972,RI,Rhode Island,5,Northeast,44,0.0071308,0.00350267720215554,27347.679211034,0.251,0.8688763,0.0228145751588977
1973,RI,Rhode Island,5,Northeast,44,0.0075163,0.00433196566905092,27427.778064498,0.254,0.8690141,0.0228896876036681
1974,RI,Rhode Island,5,Northeast,44,0.0079018,0.00518162321828986,26538.21176568,0.251,0.8691519,0.0229666449692757
1975,RI,Rhode Island,5,Northeast,44,0.0082873,0.00605240964268221,26538.855166704,0.306,0.8692898,0.0230455160736259
1976,RI,Rhode Island,5,Northeast,44,0.0086728,0.0069451229991284,27284.03075745,0.273,0.8694276,0.0231263732003781
1977,RI,Rhode Island,5,Northeast,44,0.0090583,0.00786060204811619,27878.831285976,0.251,0.8695654,0.0232092923199011
1978,RI,Rhode Island,5,Northeast,44,0.0094438,0.00879972888226165,28376.605856166,0.263,0.8697032,0.0232943533273527
1979,RI,Rhode Island,5,Northeast,44,0.0098293,0.00976343176120935,28340.83439657,0.228,0.8698411,0.0233816402994495
1980,RI,Rhode Island,5,Northeast,44,0.0102148,0.010752688172043,28301.095425617,0.242,0.8686006,0.0234712417716617
1981,RI,Rhode Island,5,Northeast,44,0.0105235,0.0116838441944508,28462.89958442,0.247,0.8687385,0.0238600646143722
1982,RI,Rhode Island,5,Northeast,44,0.0108322,0.0126195708510393,28749.056839075,0.232,0.8688763,0.0242507960169075
1983,RI,Rhode Island,5,Northeast,44,0.0111409,0.0135599018774458,29981.698624245,0.216,0.8690141,0.0246434500662587
1984,RI,Rhode Island,5,Northeast,44,0.0114497,0.014504871342128,31494.28972248,0.225,0.8691519,0.0250380409883924
1985,RI,Rhode Island,5,Northeast,44,0.0117584,0.0154545136504784,32470.888447243,0.212,0.8692898,0.0254345831499692
1986,RI,Rhode Island,5,Northeast,44,0.0120671,0.0164088635490001,33960.902998776,0.208,0.8694276,0.0258330910600872
1987,RI,Rhode Island,5,Northeast,44,0.0123758,0.0173679561295446,34745.106530862,0.213,0.8695654,0.0262335793720518
1988,RI,Rhode Island,5,Northeast,44,0.0126845,0.0183318268336131,36542.291325943,0.199,0.8697032,0.0266360628851715
1989,RI,Rhode Island,5,Northeast,44,0.0129932,0.0193005114567221,37813.768630077,0.188,0.8698411,0.0270405565465808
1990,RI,Rhode Island,5,Northeast,44,0.0133019,0.0202740461528347,36607.973820813,0.183,0.8604006,0.0274470754530911
1991,RI,Rhode Island,5,Northeast,44,0.0136338,0.0222412193459755,35185.365069918,0.208,0.8652961,0.0278370069466593
1992,RI,Rhode Island,5,Northeast,44,0.0139657,0.0242389670881302,35687.698671625,0.198,0.8701916,0.0282329989028263
1993,RI,Rhode Island,5,Northeast,44,0.0142976,0.0262680077637893,36044.626808625,0.182,0.8750871,0.0286351937191897
1994,RI,Rhode Island,5,Northeast,44,0.0146295,0.0283290824408028,35997.156782444,0.164,0.8799827,0.029043738289625
1995,RI,Rhode Island,5,Northeast,44,0.0149614,0.0304229557728026,36871.384755572,0.195,0.8848782,0.0294587841831621
1996,RI,Rhode Island,5,Northeast,44,0.0152933,0.0325504169450518,36966.494635542,0.192,0.8897737,0.0298804878314713
1997,RI,Rhode Island,5,Northeast,44,0.0156252,0.0347122806661788,38096.975488534,0.188,0.8946692,0.030309010725444
1998,RI,Rhode Island,5,Northeast,44,0.0159571,0.0369093882084155,39875.565601575,0.191,0.8995648,0.0307445196213874
1999,RI,Rhode Island,5,Northeast,44,0.016289,0.0391426084991283,40354.06484382,0.179,0.9044603,0.0311871867573879
2000,RI,Rhode Island,5,Northeast,44,0.0166209,0.0414128392666186,41586.711033402,0.183,0.9093558,0.0316371900804297
2001,RI,Rhode Island,5,Northeast,44,0.0178161,0.0435826578702837,42256.209802094,0.17,0.9091549,0.0326875545230416
2002,RI,Rhode Island,5,Northeast,44,0.0190113,0.0457827715091506,43084.177580826,0.175,0.908954,0.0337525841674866
2003,RI,Rhode Island,5,Northeast,44,0.0202065,0.0480138191130987,43982.65562652,0.171,0.908753,0.0348325883065438
2004,RI,Rhode Island,5,Northeast,44,0.0214017,0.0502764577061319,44620.42643115,0.164,0.9085521,0.0359278849919852
2005,RI,Rhode Island,5,Northeast,44,0.0225969,0.052571363051465,44408.223584912,0.16,0.9083512,0.0370388013468485
2006,RI,Rhode Island,5,Northeast,44,0.0237922,0.054899230324406,45591.677773577,0.154,0.9081503,0.0381656738911649
2007,RI,Rhode Island,5,Northeast,44,0.0249874,0.057260774814442,46514.737709657,0.15,0.9079493,0.0393088488818255
2008,RI,Rhode Island,5,Northeast,44,0.0261826,0.0596567326580188,46113.640365024,0.166,0.9077484,0.0404686826673039
2009,RI,Rhode Island,5,Northeast,44,0.0273778,0.0620878616035901,45385.62287699,0.18,0.9075475,0.0416455420580011
2010,RI,Rhode Island,5,Northeast,44,0.028573,0.0645549418106072,46453.184167799,0.164,0.9073465,0.04283980471302
2011,RI,Rhode Island,5,Northeast,44,0.028573,0.0708594828661175,46670.239318644,0.174,0.9073465,0.0435367538781565
2012,RI,Rhode Island,5,Northeast,44,0.028573,0.0772631825336121,47573.941066656,0.179,0.9073465,0.0442446647471236
2013,RI,Rhode Island,5,Northeast,44,0.028573,0.0837683987244719,46949.220089805,0.169,0.9073465,0.0449637979803491
2014,RI,Rhode Island,5,Northeast,44,0.028573,0.0903775647063421,48416.400972384,0.151,0.9073465,0.0456944225686824
2015,RI,Rhode Island,5,Northeast,44,0.028573,0.0970931921377574,50080,0.142,0.9073465,0.0464368161688639
1930,SC,South Carolina,48,South,45,0.2084514,0.000567160173547435,3392.03970047,,0.2134158,0.404588272129534
1931,SC,South Carolina,48,South,45,0.2128227,0.000567160173547435,3165.42440704,,0.2166089,0.404588272129534
1932,SC,South Carolina,48,South,45,0.217194,0.000567160173547435,2698.8797082,,0.2198021,0.404588272129534
1933,SC,South Carolina,48,South,45,0.2215653,0.000567160173547435,3135.91723024,,0.2229952,0.404588272129534
1934,SC,South Carolina,48,South,45,0.2259366,0.000567160173547435,3661.38201474,,0.2261883,0.404588272129534
1935,SC,South Carolina,48,South,45,0.2303079,0.000567160173547435,3944.5164966,,0.2293814,0.404588272129534
1936,SC,South Carolina,48,South,45,0.2346793,0.000567160173547435,4365.20517888,,0.2325745,0.404588272129534
1937,SC,South Carolina,48,South,45,0.2390506,0.000567160173547435,4460.52826419,,0.2357676,0.404588272129534
1938,SC,South Carolina,48,South,45,0.2434219,0.000567160173547435,4168.80964488,,0.2389607,0.404588272129534
1939,SC,South Carolina,48,South,45,0.2477932,0.000567160173547435,4689.18525075,,0.2421538,0.404588272129534
1940,SC,South Carolina,48,South,45,0.2521645,0.000567160173547435,5315.95271294,,0.2453469,0.404588272129534
1941,SC,South Carolina,48,South,45,0.2565358,0.000558365445325296,6691.2962576,,0.2575581,0.395772026036889
1942,SC,South Carolina,48,South,45,0.2609071,0.000549288927362831,8433.733745,,0.2697693,0.386673300755081
1943,SC,South Carolina,48,South,45,0.2652784,0.000539916856027,9247.7731185,,0.2819806,0.377278298975889
1944,SC,South Carolina,48,South,45,0.2696497,0.000530234556495149,10140.556875,,0.2941918,0.367572309972087
1945,SC,South Carolina,48,South,45,0.274021,0.000520226366082001,10165.39577692,,0.306403,0.357539632736849
1946,SC,South Carolina,48,South,45,0.2783923,0.000509875549692063,9626.5366164,,0.3186143,0.347163491229286
1947,SC,South Carolina,48,South,45,0.2827636,0.000499164206437446,8534.73771106,,0.3308255,0.336425940763794
1948,SC,South Carolina,48,South,45,0.2871349,0.000488073166325027,9136.46443941,,0.3430367,0.325307764444446
1949,SC,South Carolina,48,South,45,0.2915063,0.000476581875758639,8843.323361352,,0.3552479,0.313788358387038
1950,SC,South Carolina,48,South,45,0.2958776,0.000464668270417572,9303.65485434,,0.3674592,0.301845604286565
1951,SC,South Carolina,48,South,45,0.2973268,0.000516731614671435,10592.836692844,,0.3719031,0.301087148992963
1952,SC,South Carolina,48,South,45,0.2987761,0.000567390305655976,11117.438905848,,0.376347,0.300349156593611
1953,SC,South Carolina,48,South,45,0.3002253,0.000616700432418499,11362.61273472,,0.3807909,0.299630809987045
1954,SC,South Carolina,48,South,45,0.3016746,0.000664715136985014,10714.225724672,,0.3852347,0.298931335003809
1955,SC,South Carolina,48,South,45,0.3031239,0.000711484805403168,11302.52708898,,0.3896787,0.298249997623352
1956,SC,South Carolina,48,South,45,0.3045731,0.000757057244113993,11441.298566022,,0.3941225,0.29758610140466
1957,SC,South Carolina,48,South,45,0.3060224,0.000801477842950299,11336.329109952,,0.3985665,0.296938985111706
1958,SC,South Carolina,48,South,45,0.3074716,0.000844789725929993,11268.559100598,,0.4030103,0.296308020516699
1959,SC,South Carolina,48,South,45,0.3089209,0.000887033890897404,11850.849999495,,0.4074542,0.295692610365805
1960,SC,South Carolina,48,South,45,0.3103701,0.000928249338963087,12010.9966215,0.07,0.4118981,0.29509218649347
1961,SC,South Carolina,48,South,45,0.3118194,0.00104817060877279,12389.885318421,0.07,0.4189856,0.291593332322114
1962,SC,South Carolina,48,South,45,0.3132686,0.00116755436692675,13067.327979945,0.07,0.426073,0.288110160730685
1963,SC,South Carolina,48,South,45,0.3147179,0.00128640421919979,13438.708987325,0.07,0.4331604,0.28464256651616
1964,SC,South Carolina,48,South,45,0.3161671,0.00140472373918736,14159.854321804,0.07,0.4402479,0.281190445414388
1965,SC,South Carolina,48,South,45,0.3176164,0.00152251646866365,15281.953237386,0.067,0.4473353,0.277753694089643
1966,SC,South Carolina,48,South,45,0.3190657,0.00163978591793505,16518.036604548,0.064,0.4544227,0.274332210124314
1967,SC,South Carolina,48,South,45,0.3205149,0.00175653556618882,17187.28065803,0.072,0.4615102,0.270925892008726
1968,SC,South Carolina,48,South,45,0.3219642,0.00187276886183719,18110.005832447,0.08,0.4685976,0.267534639131107
1969,SC,South Carolina,48,South,45,0.3234134,0.00198848922285688,19084.066349265,0.085,0.4756851,0.264158351767681
1970,SC,South Carolina,48,South,45,0.3248627,0.00210370003712412,19663.858840173,0.091,0.4827725,0.260796931072887
1971,SC,South Carolina,48,South,45,0.3228264,0.00289714525846518,20143.51886441,0.088,0.4886253,0.261917961798459
1972,SC,South Carolina,48,South,45,0.3207902,0.00367350851452933,21450.605526714,0.085,0.4944782,0.263014858018695
1973,SC,South Carolina,48,South,45,0.318754,0.00443333556321665,22404.512366037,0.064,0.500331,0.264088390815653
1974,SC,South Carolina,48,South,45,0.3167177,0.0051771491585906,22297.867059642,0.074,0.5061838,0.265139298770084
1975,SC,South Carolina,48,South,45,0.3146815,0.00590545025026146,21802.920687254,0.069,0.5120366,0.266168289655997
1976,SC,South Carolina,48,South,45,0.3126452,0.00661871910850357,22701.97979055,0.067,0.5178894,0.267176042030296
1977,SC,South Carolina,48,South,45,0.310609,0.00731741638041639,22919.46567562,0.057,0.5237423,0.268163206724998
1978,SC,South Carolina,48,South,45,0.3085727,0.00800198408201025,23654.442006927,0.062,0.5295951,0.269130408248909
1979,SC,South Carolina,48,South,45,0.3065365,0.00867284653070643,23450.31833551,0.076,0.535448,0.270078246105126
1980,SC,South Carolina,48,South,45,0.3045003,0.00933041122238559,22786.998471566,0.06,0.4827725,0.271007296030183
1981,SC,South Carolina,48,South,45,0.305999,0.00902374129372855,22916.858230805,0.081,0.4886253,0.270885220565415
1982,SC,South Carolina,48,South,45,0.3074978,0.00872036815482936,22748.71973033,0.07,0.4944782,0.270764457446934
1983,SC,South Carolina,48,South,45,0.3089965,0.00842023892776019,23756.432841165,0.06,0.500331,0.270644985625731
1984,SC,South Carolina,48,South,45,0.3104953,0.00812330185940693,25077.26545844,0.042,0.5061838,0.270526784500552
1985,SC,South Carolina,48,South,45,0.311994,0.00782950629171879,25697.400761518,0.046,0.5120366,0.270409833906051
1986,SC,South Carolina,48,South,45,0.3134928,0.0075388026328971,26636.299174473,0.059,0.5178894,0.270294114101322
1987,SC,South Carolina,48,South,45,0.3149915,0.00725114232948905,27238.17725097,0.051,0.5237423,0.270179605758794
1988,SC,South Carolina,48,South,45,0.3164903,0.00696647783935327,28165.553564346,0.052,0.5295951,0.270066289953465
1989,SC,South Carolina,48,South,45,0.317989,0.0066847626054657,28877.845446252,0.04,0.535448,0.269954148152476
